,Reward,Actor Loss,Critic Loss
0,86750.13,11.885434222221374,163.68270034790038
1,86006.67,7.229054546356201,61.44915199279785
2,86608.142,15.950714111328125,173.15356903076173
3,83067.162,3.8157673478126526,167.33889923095703
4,84464.554,16.862365341186525,183.7939239501953
5,87289.696,8.969321918487548,103.85364532470703
6,84078.98800000001,6.668373346328735,91.7076572418213
7,83485.76,13.172373199462891,87.80809097290039
8,85578.0,9.21801528930664,90.17595443725585
9,86616.29400000001,9.490219211578369,96.58548583984376
10,87062.56599999999,12.760740661621094,96.21019058227539
11,86057.522,9.396146297454834,95.41514739990234
12,83609.034,12.737860870361327,132.25067901611328
13,85836.936,5.746803593635559,97.73888473510742
14,87257.24,11.587361288070678,131.3753463745117
15,83420.156,9.878494691848754,105.17915191650391
16,86362.48,13.360829162597657,115.34461898803711
17,84918.46,6.886864852905274,77.90590438842773
18,85025.42,14.196460723876953,77.59510192871093
19,85406.506,9.896653842926025,83.48492965698242
20,85843.44,10.992102527618409,61.10571784973145
21,88641.168,7.633680629730224,68.07644805908203
22,85891.338,11.38216552734375,84.836767578125
23,87870.56800000001,10.909662818908691,65.69473266601562
24,86980.75799999999,10.432113647460938,59.710565185546876
25,83645.642,6.3440052509307865,51.84197235107422
26,86130.18000000002,16.785073661804198,140.06964950561525
27,84203.29199999999,12.578510284423828,55.76459426879883
28,88209.796,9.812401962280273,70.90408554077149
29,84920.756,13.596583938598632,69.66104698181152
30,87586.008,0.8495000272989273,143.10177917480468
31,86212.79800000001,14.708327579498292,89.23428497314453
32,84700.134,9.856730890274047,62.84713859558106
33,84598.40199999999,9.388602447509765,35.56051177978516
34,86439.63,11.414166259765626,36.69235076904297
35,85894.996,11.199478721618652,41.04886360168457
36,86739.972,8.010507678985595,69.06215362548828
37,85305.42799999999,10.185531330108642,40.43176078796387
38,87039.73599999999,10.03694019317627,35.19161186218262
39,89455.65600000002,11.80366268157959,36.504028701782225
40,87684.478,9.277804374694824,21.841979789733887
41,84338.586,6.6716431140899655,50.96117744445801
42,86193.954,9.544629955291748,32.72944259643555
43,87784.21,8.715595054626466,39.11206703186035
44,85858.472,9.144266605377197,28.362352752685545
45,85105.722,9.509994602203369,30.534990310668945
46,86026.112,9.362147808074951,24.022537422180175
47,84494.56199999999,6.890167665481568,45.97657012939453
48,84268.79200000002,10.627171230316161,39.323219299316406
49,84458.606,4.163861399888992,47.95391292572022
