,Reward,Acceptance Ratio,Actor Loss,Critic Loss,Training Time
0,14.177511000000006,0.975,37.41673278808594,35.2965087890625,3158.8836789131165
1,14.401482000000001,0.96,-20.85698699951172,37.580047607421875,
2,15.345614999999999,0.975,11.394745826721191,13.340136528015137,
3,13.523300999999995,0.9949999999999999,41.01152420043945,9.706833839416504,
4,14.117424000000003,0.975,40.022464752197266,9.019119262695312,
5,15.754240999999999,1.0,45.22236251831055,6.789323806762695,
6,14.316901999999999,1.0,40.526817321777344,6.637232780456543,
7,14.906126000000004,1.0,34.349308013916016,5.955242156982422,
8,13.387594999999994,1.0,27.215232849121094,5.500829696655273,
9,13.843722999999997,1.0,31.44424057006836,4.727382659912109,
10,13.737747999999996,1.0,38.5905876159668,4.764947891235352,
11,15.343829000000003,0.9949999999999999,44.8725471496582,4.747506141662598,
12,14.762444000000011,1.0,43.58097839355469,3.5163586139678955,
13,14.15953100000001,1.0,36.08302307128906,3.038222074508667,
14,14.82778900000001,1.0,31.410564422607422,3.5439791679382324,
15,12.460679999999993,1.0,23.7763729095459,2.93369197845459,
16,14.084270999999987,0.985,29.913419723510742,2.5603106021881104,
17,13.922841999999997,1.0,39.65279006958008,2.4163424968719482,
18,14.337520000000007,1.0,37.953941345214844,2.9650261402130127,
19,14.940629999999988,1.0,27.430950164794922,2.8423407077789307,
20,13.334342000000003,0.9949999999999999,25.27802085876465,1.8438174724578857,
21,13.416864999999996,0.985,24.54431915283203,1.6762313842773438,
22,13.608995999999994,1.0,22.3302059173584,2.3197574615478516,
23,13.371489999999994,1.0,36.59629440307617,2.472236394882202,
24,14.913413999999998,1.0,39.678043365478516,1.893103003501892,
25,15.887695999999995,1.0,34.03951644897461,2.6159393787384033,
26,15.044930000000004,0.99,27.47808265686035,1.9542839527130127,
27,15.224882999999995,1.0,30.284469604492188,1.9146989583969116,
28,15.436169999999994,1.0,40.38520812988281,2.2536067962646484,
29,14.169363999999998,1.0,38.707183837890625,2.847177028656006,
30,13.922571999999992,0.9949999999999999,35.364967346191406,2.289036989212036,
31,15.196389000000002,0.9949999999999999,38.96700668334961,1.4348393678665161,
32,13.907532999999997,0.975,27.35248565673828,1.4181818962097168,
33,14.428453000000001,0.99,28.639768600463867,1.8939108848571777,
34,15.287667000000004,1.0,29.680038452148438,1.6313546895980835,
35,15.709646999999995,0.9650000000000001,31.713354110717773,1.1539520025253296,
36,14.837896,0.99,34.893829345703125,1.6086413860321045,
37,14.09472100000001,0.985,37.199180603027344,1.392285943031311,
38,14.084763999999993,0.99,36.2735481262207,1.3100312948226929,
39,13.730526000000006,1.0,34.88065719604492,1.2146899700164795,
40,13.334111999999994,1.0,22.317594528198242,1.517284870147705,
41,14.504840999999995,0.97,27.41259002685547,1.9282410144805908,
42,14.716152,0.985,21.853857040405273,2.0170350074768066,
43,13.079946000000003,0.99,19.833412170410156,1.2093608379364014,
44,13.154041999999993,0.9650000000000001,23.430871963500977,1.1706846952438354,
45,14.795151999999991,0.97,33.548152923583984,1.372066617012024,
46,13.931230000000003,0.9400000000000001,30.9866943359375,1.7570738792419434,
47,11.933537999999995,0.9400000000000001,31.465829849243164,1.9755809307098389,
48,13.129754000000002,0.975,31.623701095581055,1.1183867454528809,
49,14.449699000000004,0.95,35.70233917236328,1.05061936378479,
50,11.054547000000001,0.9,26.76233673095703,1.0871641635894775,
51,11.255449000000002,0.8949999999999999,21.943483352661133,1.4153789281845093,
52,12.185742999999993,0.8949999999999999,27.209300994873047,1.144356608390808,
53,11.906650000000006,0.8800000000000001,25.285140991210938,1.3151878118515015,
54,14.829879000000005,0.9349999999999999,34.178218841552734,2.1530027389526367,
55,13.271999000000003,0.945,33.98394012451172,1.9585015773773193,
56,13.522281000000007,0.925,33.44364929199219,2.292135715484619,
57,13.880248000000003,0.885,38.342124938964844,2.058810234069824,
58,12.054812000000002,0.8949999999999999,34.99625778198242,1.6246016025543213,
59,12.583514000000003,0.89,30.163240432739258,1.2146435976028442,
60,13.355331000000001,0.885,28.966285705566406,1.6973093748092651,
61,14.559725000000004,0.95,33.843040466308594,1.5861119031906128,
62,12.012257000000004,0.9199999999999999,30.286724090576172,1.6527401208877563,
63,15.280216000000001,0.9949999999999999,33.13093566894531,1.716362714767456,
64,14.914757000000012,0.96,34.941158294677734,1.1017682552337646,
65,13.557279999999997,0.945,38.02268600463867,1.6348025798797607,
66,15.24129999999999,0.9800000000000001,39.453697204589844,1.9024275541305542,
67,14.80350900000001,0.9650000000000001,41.738643646240234,1.4332962036132812,
68,13.75534100000001,0.9,31.594270706176758,1.5767844915390015,
69,12.685013999999999,0.9099999999999999,33.313514709472656,0.8727995157241821,
70,14.828956999999999,0.9400000000000001,39.55669021606445,1.5244303941726685,
71,12.240866,0.9199999999999999,29.937108993530273,1.706343173980713,
72,13.254357000000004,0.8800000000000001,30.938257217407227,2.351738214492798,
73,15.08189899999999,0.975,37.97882843017578,1.849001407623291,
74,16.27708900000001,0.9550000000000001,33.66442108154297,1.0039525032043457,
75,14.50441099999999,0.97,30.596330642700195,1.0364549160003662,
76,11.176400999999995,0.96,24.58397674560547,1.4181190729141235,
77,13.077085000000002,0.9099999999999999,31.00741195678711,1.5403637886047363,
78,14.328001999999998,0.945,31.63330841064453,0.9907096028327942,
79,12.622851999999998,0.96,23.651145935058594,0.9748103618621826,
80,13.158688999999992,0.945,32.092308044433594,1.3317370414733887,
81,13.677852999999995,0.93,37.564308166503906,1.7312798500061035,
82,14.136062999999998,0.905,27.46539878845215,1.2150638103485107,
83,13.001422000000005,0.9400000000000001,28.79241943359375,0.8328111171722412,
84,12.362591999999996,0.905,27.044034957885742,0.9582313299179077,
85,14.500192000000009,0.975,33.790740966796875,1.0673794746398926,
86,15.68884500000001,0.905,38.045291900634766,1.064502477645874,
87,16.137535999999994,0.9650000000000001,37.68064880371094,0.8338480591773987,
88,13.052464999999998,0.925,32.08953094482422,0.8454301357269287,
89,13.175597,0.925,24.653757095336914,0.9313758015632629,
90,15.382902999999994,0.9400000000000001,30.996721267700195,1.1430854797363281,
91,14.372003000000007,0.9349999999999999,21.1025390625,0.8438740372657776,
92,13.684384999999997,0.9400000000000001,25.872133255004883,0.7135171294212341,
93,15.167015000000003,0.9650000000000001,30.478683471679688,0.8529177308082581,
94,14.157413000000002,0.9650000000000001,31.408668518066406,0.7611705660820007,
95,13.664083999999999,0.925,34.799163818359375,0.6841157674789429,
96,14.29407,0.9349999999999999,31.8828125,0.7962383031845093,
97,12.651084999999998,0.95,26.4215145111084,1.067929744720459,
98,11.480715000000007,0.825,18.128507614135742,0.747978687286377,
99,15.003515999999996,0.9349999999999999,30.035289764404297,0.6494868993759155,
100,14.072245,0.9099999999999999,28.500938415527344,1.0807404518127441,
101,13.111347999999989,0.9099999999999999,23.15963363647461,0.7669938802719116,
102,12.184535000000007,0.835,30.705713272094727,0.7268937826156616,
103,13.793081999999995,0.93,30.34939956665039,0.8271893858909607,
104,12.921202000000003,0.875,30.051847457885742,0.68133145570755,
105,13.664947999999999,0.86,26.535242080688477,0.5591967105865479,
106,11.984063000000003,0.8800000000000001,22.425888061523438,0.581389307975769,
107,12.045093999999994,0.85,29.289194107055664,1.1122593879699707,
108,14.092491999999998,0.925,36.877967834472656,1.6237244606018066,
109,11.97091400000001,0.82,31.143287658691406,1.294076681137085,
110,11.391536000000004,0.82,25.855205535888672,0.9782739281654358,
111,10.828965000000004,0.71,23.56360626220703,0.5960851311683655,
112,11.693577000000008,0.825,28.72802734375,0.4995579123497009,
113,9.463724999999991,0.7849999999999999,15.809703826904297,0.8212699890136719,
114,10.720828000000001,0.6950000000000001,20.226037979125977,0.7989193797111511,
115,13.048748000000003,0.795,23.509485244750977,0.8266328573226929,
116,14.163751999999993,0.825,31.921340942382812,1.1551457643508911,
117,10.372881000000005,0.645,17.68610191345215,0.8496221899986267,
118,10.108471999999997,0.71,25.979480743408203,1.4034016132354736,
119,10.594197999999999,0.72,27.28579330444336,0.9306849837303162,
120,7.221432,0.545,15.919966697692871,0.88429856300354,
121,11.026129999999998,0.72,28.717065811157227,1.0373711585998535,
122,10.999726000000006,0.705,21.276460647583008,1.088818907737732,
123,10.305328999999992,0.6950000000000001,22.459917068481445,1.2219446897506714,
124,9.991232999999998,0.6599999999999999,21.412681579589844,0.7361704111099243,
125,9.742117999999987,0.6599999999999999,17.77410888671875,0.7506837248802185,
126,11.353495,0.755,23.807449340820312,1.0896923542022705,
127,9.409246000000001,0.6799999999999999,21.018884658813477,1.1094012260437012,
128,11.909943000000002,0.8,30.145057678222656,0.8041440844535828,
129,10.545033000000004,0.735,19.993820190429688,0.6944399476051331,
130,9.189749000000004,0.6900000000000001,13.0288724899292,0.7339953780174255,
131,10.840232000000004,0.825,22.720169067382812,0.90265291929245,
132,9.376082999999992,0.7,13.197208404541016,0.5728490948677063,
133,11.537927999999997,0.79,31.711660385131836,1.3260400295257568,
134,13.515092000000001,0.805,34.5140495300293,1.1144386529922485,
135,11.168649000000006,0.795,24.595163345336914,0.8144872784614563,
136,14.23031600000001,0.8550000000000001,33.00888442993164,1.2220977544784546,
137,13.705358000000004,0.85,28.499977111816406,0.6293330192565918,
138,15.087655000000009,0.975,32.14963912963867,0.488576203584671,
139,16.199021000000013,0.9800000000000001,33.720706939697266,0.7439596652984619,
140,16.200265,0.985,31.701128005981445,0.9137696027755737,
141,14.457550000000001,0.9949999999999999,30.25042724609375,0.9236515164375305,
142,15.676060999999995,1.0,35.91657257080078,0.5288253426551819,
143,16.583232000000006,0.985,40.34912109375,0.6834381222724915,
144,13.988434000000009,0.99,37.623619079589844,1.361104130744934,
145,14.285720999999992,0.9949999999999999,32.704673767089844,1.249488353729248,
146,14.197203999999989,0.96,29.126859664916992,0.6334741711616516,
147,14.784794000000009,0.97,29.85283660888672,0.8162875175476074,
148,14.244238000000005,0.95,31.813291549682617,0.9825482964515686,
149,13.754566999999994,0.905,24.9715633392334,0.6649278998374939,
150,12.576737,0.85,28.213058471679688,0.7479899525642395,
151,11.729159000000003,0.8800000000000001,27.770248413085938,0.8176760077476501,
152,8.584928000000001,0.6599999999999999,14.409404754638672,0.6900129914283752,
153,11.43501400000001,0.71,21.4807071685791,0.6740620136260986,
154,10.851266999999996,0.76,19.592151641845703,0.5057756900787354,
155,9.501362999999996,0.67,19.728309631347656,1.1733859777450562,
156,10.259728999999998,0.7,26.505760192871094,0.8318979740142822,
157,9.026518000000001,0.6799999999999999,24.810453414916992,0.7289981245994568,
158,8.285472000000002,0.645,19.03229522705078,0.5379236936569214,
159,11.582898999999994,0.74,22.304121017456055,0.718692421913147,
160,12.918614,0.74,24.914627075195312,0.6296924948692322,
161,12.20553,0.765,19.342853546142578,0.6815526485443115,
162,10.438075000000001,0.6900000000000001,17.675745010375977,0.7095529437065125,
163,10.737672,0.765,26.263837814331055,1.0814121961593628,
164,9.86627600000001,0.7,23.707012176513672,1.0826913118362427,
165,9.901524999999996,0.72,26.768966674804688,1.1432805061340332,
166,11.297192999999993,0.78,25.1447811126709,0.9107238054275513,
167,13.107041999999996,0.8150000000000001,20.31671905517578,0.9804379343986511,
168,13.226668999999998,0.875,20.908336639404297,0.8193435668945312,
169,13.921394000000001,0.835,21.2570743560791,1.0696779489517212,
170,11.607855000000004,0.835,19.641416549682617,0.9093576073646545,
171,13.734537000000007,0.8099999999999999,30.543004989624023,0.812791645526886,
172,13.081881,0.8400000000000001,27.858108520507812,1.2103193998336792,
173,14.213161000000003,0.89,34.33235549926758,2.0657083988189697,
174,10.595293000000009,0.8300000000000001,22.420921325683594,1.1734402179718018,
175,14.360802000000003,0.8800000000000001,28.76340103149414,0.8718145489692688,
176,12.375528000000003,0.8,14.741616249084473,1.2670782804489136,
177,11.552201000000002,0.82,21.12694549560547,1.1749811172485352,
178,15.271232000000003,0.8550000000000001,24.074060440063477,1.1964428424835205,
179,12.789036,0.835,26.325912475585938,0.6474089026451111,
180,11.112215999999998,0.8099999999999999,27.02227020263672,0.9455241560935974,
181,13.583470999999998,0.8,28.475936889648438,0.9186455607414246,
182,12.006179000000001,0.845,22.574108123779297,0.7112331390380859,
183,13.763175000000007,0.89,23.012741088867188,0.5771294236183167,
184,13.151360000000006,0.865,18.45160675048828,0.894736111164093,
185,13.959679999999997,0.865,27.746442794799805,0.9393683671951294,
186,14.109386,0.89,32.164302825927734,1.1539579629898071,
187,14.225752999999994,0.9,32.43327713012695,0.8305527567863464,
188,12.942527000000004,0.85,23.780258178710938,0.5026525855064392,
189,13.76261700000001,0.835,24.333154678344727,0.5652256011962891,
190,13.765213,0.9800000000000001,22.534685134887695,0.3693418502807617,
191,12.532979000000003,0.89,22.228044509887695,0.43916282057762146,
192,12.626375999999995,0.805,19.562602996826172,0.7545756697654724,
193,9.592853000000005,0.71,18.201313018798828,0.4351462423801422,
194,11.050923999999993,0.75,19.83204460144043,0.7098795175552368,
195,13.864684999999989,0.8099999999999999,30.837491989135742,1.1230907440185547,
196,12.432073000000008,0.74,27.048131942749023,0.8910220861434937,
197,9.294296000000006,0.6900000000000001,17.688926696777344,0.653258740901947,
198,9.871274999999999,0.665,16.847087860107422,0.6532196998596191,
199,9.695993999999994,0.625,17.83309555053711,0.7074650526046753,
200,7.2282020000000005,0.53,14.129302024841309,0.6932783722877502,
201,9.916127999999997,0.6849999999999999,19.704421997070312,1.417220115661621,
202,8.64903999999999,0.5700000000000001,19.589506149291992,1.3529658317565918,
203,9.226911000000003,0.58,20.559345245361328,0.8652109503746033,
204,10.061737000000006,0.625,22.59239959716797,0.6504268050193787,
205,10.099976999999994,0.6799999999999999,23.19304656982422,0.5233111381530762,
206,9.682621,0.655,17.635513305664062,0.8143509030342102,
207,12.906771999999998,0.78,26.031635284423828,0.5386806726455688,
208,13.673182,0.845,27.902210235595703,0.6449844837188721,
209,14.558755,0.8949999999999999,35.76835632324219,1.4806617498397827,
210,12.433767999999999,0.905,27.342510223388672,1.4552416801452637,
