,Reward,Actor Loss,Critic Loss
0,16.834911,4.995226001739502,1.201119589805603
1,16.416397,4.174228286743164,0.838957917690277
2,16.634727,3.3076232433319093,0.6372951984405517
3,16.442228,3.089352750778198,0.5095077157020569
4,16.704844,2.465591835975647,0.4798772931098938
5,16.597897,2.5773149490356446,0.3550692319869995
6,16.82957,2.269203233718872,0.3207091987133026
7,16.614294,1.0495683431625367,0.2305268496274948
8,16.612413,1.0366590738296508,0.2929203748703003
9,16.656515,1.229892635345459,0.20913561582565307
10,17.005827,1.3160317659378051,0.14692501574754716
11,16.729223,0.7006179064512252,0.14442613124847412
12,16.655773,0.5337332248687744,0.25074788331985476
13,16.670359,0.6975403487682342,0.10264939814805984
14,16.732265,0.5565950274467468,0.06347726434469222
15,16.32042,0.6735104143619537,0.08529694303870201
16,17.06453,0.44785210490226746,0.0634580384939909
17,16.666388,0.08643228113651276,0.14926788881421088
18,16.804193,0.2513939619064331,0.09412994757294654
19,16.772924,-0.10525484085083008,0.07508994974195957
20,16.733498,-0.20968764424324035,0.15125483013689517
21,16.811775,-0.9666380226612091,0.3329573914408684
22,16.443108,-0.16824671030044555,0.1496571484953165
23,16.548931,0.33228287696838377,0.07031061425805092
24,16.642546,-0.45443232655525206,0.25409807488322256
25,16.613533,-0.1687577784061432,0.1921047478914261
26,16.946222,0.24657506346702576,0.1058116190135479
27,16.695093,0.1936335325241089,0.0842613272368908
28,16.41168,-0.32801518142223357,0.21464022397994995
29,16.76645,-0.17251212000846863,0.19221049770712853
30,16.425383,0.12399039268493653,0.11328770369291305
31,16.602026,0.3190163791179657,0.07281017154455185
32,16.949451,0.3615577399730682,0.10948244296014309
33,16.74815,-0.3080779790878296,0.18679136000573635
34,16.645353,-0.1489594206213951,0.1531822130084038
35,16.602192,0.12288898229598999,0.17842323370277882
36,16.2311,0.08124553561210632,0.09808696880936622
37,16.250898,-0.1442872703075409,0.12258840575814248
38,15.7369375,0.22019818127155305,0.06272194422781467
39,16.355345,0.15418021380901337,0.163465928286314
40,15.93579,0.48504374623298646,0.15734374523162842
41,16.153915,0.14948690533638,0.09147530123591423
42,15.709979,0.3160575807094574,0.06300540640950203
43,16.317068,0.4035443693399429,0.05503816343843937
44,16.581104,-0.09825120568275451,0.10166502296924591
45,16.255922,-0.24857837557792664,0.22248982340097428
46,17.164413,0.13145827651023864,0.1291312225162983
47,16.407473,0.2961467087268829,0.11740566045045853
48,16.21676,0.2986761420965195,0.19463515058159828
49,16.524353,0.31600929498672486,0.0971433699131012
